instance_id,content_id,original_path,relative_path,vision_domain,families,trace_status,parent_instance_id,parent_content_id,parent_path,bbox_id,bbox,bbox_x,bbox_y,bbox_w,bbox_h
file_70eab4aa71566fed,asset_3ddc68d29fa37c7a,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000177.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000177.png,ads,arrow,traceable_parent_bbox,file_c1740867a943f5e3,asset_769e356f9c6eb2fe,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_105240_391\pre_click.png,542,"[22.325581395348838, 19.348837209302324, 87.81395348837209, 43.16279069767442]",22.326,19.349,87.814,43.163
file_1c3630ddefa6dba6,asset_7ee24ebf67df3d33,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000178.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000178.png,ads,got,traceable_parent_bbox,file_4fbaf2ba4e7ee4bb,asset_5c345f72ebb72ad1,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_105245_223\pre_click.png,384,"[418.2325581395349, 139.90697674418604, 120.55813953488376, 35.720930232558146]",418.233,139.907,120.558,35.721
file_b4823dc6f44ed0e4,asset_1efd56983e8a2be7,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000179.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000179.png,ads,play_triangle,traceable_parent_bbox,file_2d1edfb11f98fee2,asset_861331d5aad2dab5,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_105251_401\pre_click.png,462,"[278.3255813953488, 336.3720930232558, 96.74418604651163, 26.790697674418652]",278.326,336.372,96.744,26.791
file_bda9a20f9fdf9501,asset_53beadffe200f55d,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000180.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000180.png,ads,x_mark,traceable_parent_bbox,file_fa5492e3bc87991d,asset_08eebe7108e5b5d9,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_105309_318\pre_click.png,583,"[890.046511627907, 23.813953488372093, 61.02325581395348, 41.674418604651166]",890.047,23.814,61.023,41.674
file_9b5b5c10ec158498,asset_f8a2f617d0ab962b,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000181.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000181.png,ads,got,traceable_parent_bbox,file_97c6b6820916c085,asset_07ba0e2cf9e2d681,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_105314_861\pre_click.png,385,"[418.2325581395349, 139.90697674418604, 120.55813953488376, 35.720930232558146]",418.233,139.907,120.558,35.721
file_835c9ccfae3bc599,asset_9336f42fcea7e0b7,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000182.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000182.png,ads,arrow,traceable_parent_bbox,file_f008d697aadd67b7,asset_8179703a100b9e12,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_105338_772\pre_click.png,573,"[16.372093023255815, 23.813953488372093, 96.74418604651163, 43.162790697674424]",16.372,23.814,96.744,43.163
file_b5862f5eee2bd34d,asset_258dc7524dde6bfe,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000183.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000183.png,ads,arrow,traceable_parent_bbox,file_bd5d7442e6ac5817,asset_259be3afda4887e3,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_105355_433\pre_click.png,545,"[22.325581395348838, 19.348837209302324, 87.81395348837209, 43.16279069767442]",22.326,19.349,87.814,43.163
file_b2f2ca30e61e090b,asset_47f3bd091a943bf3,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000184.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000184.png,ads,got,traceable_parent_bbox,file_b4abfdbfbd364e4e,asset_38e536c33ef8c958,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_105400_555\pre_click.png,386,"[418.2325581395349, 139.90697674418604, 120.55813953488376, 35.720930232558146]",418.233,139.907,120.558,35.721
file_115e03a023710f05,asset_1efd56983e8a2be7,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000185.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000185.png,ads,play_triangle,traceable_parent_bbox,file_556f31a88706451b,asset_436dd4201776d052,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_105406_821\pre_click.png,468,"[278.3255813953488, 336.3720930232558, 96.74418604651163, 26.790697674418652]",278.326,336.372,96.744,26.791
file_3a92591d77240c53,asset_1efd56983e8a2be7,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000186.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000186.png,ads,play_triangle,traceable_parent_bbox,file_62b389c398b0573e,asset_5e08214de4503d4b,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_105437_944\pre_click.png,469,"[278.3255813953488, 336.3720930232558, 96.74418604651163, 26.790697674418652]",278.326,336.372,96.744,26.791
file_fd561f18831e0e67,asset_1efd56983e8a2be7,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000187.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000187.png,ads,play_triangle,traceable_parent_bbox,file_101f6ee53a1779d3,asset_e5b57ad112f91be0,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_105509_202\pre_click.png,465,"[278.3255813953488, 336.3720930232558, 96.74418604651163, 26.790697674418652]",278.326,336.372,96.744,26.791
file_5d85190da480ef0d,asset_2814a8612c24914c,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000188.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000188.png,ads,arrow,traceable_parent_bbox,file_390a3f6b2f92ac6f,asset_6a696dcfd7734dc6,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_105557_589\pre_click.png,574,"[16.372093023255815, 23.813953488372093, 96.74418604651163, 43.162790697674424]",16.372,23.814,96.744,43.163
file_583d3e5f16175353,asset_ba06f6fe6e90bf35,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000189.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000189.png,ads,arrow,traceable_parent_bbox,file_e6e8dd2d4ac5ae47,asset_4b3324fd93fa27ac,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_105614_870\pre_click.png,546,"[22.325581395348838, 19.348837209302324, 87.81395348837209, 43.16279069767442]",22.326,19.349,87.814,43.163
file_3ede1657ecbdcef2,asset_e0f9b0b7ef47940a,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000190.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000190.png,ads,got,traceable_parent_bbox,file_9a9d085b7e6bc03c,asset_ec023aeb11d9c4a1,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_105619_821\pre_click.png,374,"[418.2325581395349, 139.90697674418604, 120.55813953488376, 35.720930232558146]",418.233,139.907,120.558,35.721
file_ca66e278bf651e4f,asset_49fd2de5653947b4,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000191.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000191.png,ads,free,traceable_parent_bbox,file_9051449ea9acf342,asset_691999083f0599dd,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_105745_988\pre_click.png,472,"[278.3255813953488, 336.3720930232558, 96.74418604651163, 26.790697674418652]",278.326,336.372,96.744,26.791
file_e1b144e2b6fdbd8c,asset_e803f75736766f83,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000192.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000192.png,ads,x_mark,traceable_parent_bbox,file_c98c54dbe8db6a97,asset_06f5554f0c2c53ef,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_105807_641\pre_click.png,604,"[890.046511627907, 154.7906976744186, 49.116279069767415, 47.627906976744185]",890.047,154.791,49.116,47.628
file_9f8b320edd27915b,asset_f10069120b58ccf9,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000193.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000193.png,ads,x_mark,traceable_parent_bbox,file_5e3338b564fbeaad,asset_c39788ad13048456,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_105815_433\pre_click.png,339,"[899.2405063291139, 16.70886075949367, 47.088607594936775, 42.53164556962025]",899.241,16.709,47.089,42.532
file_15ed11e405321cbb,asset_6a1897f966d58730,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000194.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000194.png,ads,got,traceable_parent_bbox,file_85659bafe8adda57,asset_7d42d9fa97ee34fa,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_105820_651\pre_click.png,387,"[418.2325581395349, 139.90697674418604, 120.55813953488376, 35.720930232558146]",418.233,139.907,120.558,35.721
file_ce53494f6714adf5,asset_1efd56983e8a2be7,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000195.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000195.png,ads,play_triangle,traceable_parent_bbox,file_b0779ea5b2962054,asset_84829a188efd056a,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_105826_469\pre_click.png,474,"[278.3255813953488, 336.3720930232558, 96.74418604651163, 26.790697674418652]",278.326,336.372,96.744,26.791
file_1da5901059e13361,asset_d63984efea65ebca,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000196.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000196.png,ads,x_mark,traceable_parent_bbox,file_53ff9c1b4ced5df3,asset_1c21ba94a6f3f2b4,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_105856_683\pre_click.png,596,"[19.348837209302324, 19.348837209302324, 47.62790697674419, 46.139534883720934]",19.349,19.349,47.628,46.140
file_9f8087f2af23b3fd,asset_50b9da088c5bcf37,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000197.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000197.png,ads,got,traceable_parent_bbox,file_46f9cf79e87cca8f,asset_8a105686d62d0afe,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_105901_684\pre_click.png,388,"[418.2325581395349, 139.90697674418604, 120.55813953488376, 35.720930232558146]",418.233,139.907,120.558,35.721
file_61a3dc2e4a8cfa70,asset_6788df1119bb2c5c,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000198.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000198.png,ads,x_mark,traceable_parent_bbox,file_6e9b490b89a95760,asset_7a3643f48f8676ff,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_105933_635\pre_click.png,594,"[19.348837209302324, 19.348837209302324, 47.62790697674419, 46.139534883720934]",19.349,19.349,47.628,46.140
file_cb84e9137d057526,asset_143988364bdc2b21,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000199.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000199.png,ads,got,traceable_parent_bbox,file_118ccccd700b3f80,asset_c289a1a1431e6f2c,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_105938_563\pre_click.png,389,"[418.2325581395349, 139.90697674418604, 120.55813953488376, 35.720930232558146]",418.233,139.907,120.558,35.721
file_dd31e9fdb34b187c,asset_1efd56983e8a2be7,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000200.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000200.png,ads,play_triangle,traceable_parent_bbox,file_b31adb46af07f477,asset_7217adfd3f655754,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_105945_054\pre_click.png,463,"[278.3255813953488, 336.3720930232558, 96.74418604651163, 26.790697674418652]",278.326,336.372,96.744,26.791
file_b3d3d941c081f532,asset_713d9bd8585df68b,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000201.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000201.png,ads,arrow,traceable_parent_bbox,file_d63a1e8ca24ef92a,asset_19bbc349541cbdd7,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_110018_584\pre_click.png,549,"[17.660972404730618, 21.445466491458607, 54.24441524310119, 45.41392904073588]",17.661,21.445,54.244,45.414
file_b3bac06a83836101,asset_93e074b680c4fe7b,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000202.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000202.png,ads,arrow,traceable_parent_bbox,file_9a2c24f6fb1e42af,asset_99a9b81e66b3c18e,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_110026_247\pre_click.png,556,"[23.968462549277266, 21.445466491458607, 30.275952693823914, 26.491458607095925]",23.968,21.445,30.276,26.491
file_3902cd5c61e2e3d9,asset_478ecdf953e4df35,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000203.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000203.png,ads,x_mark,traceable_parent_bbox,file_7564eb45cf9c8528,asset_b7cd20a5945beb9f,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_110032_813\pre_click.png,412,"[476.84625492772665, 26.491458607095925, 31.537450722733297, 26.491458607095925]",476.846,26.491,31.537,26.491
file_fb5bc0ac494902be,asset_486695bef386ffa5,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000204.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000204.png,ads,got,traceable_parent_bbox,file_dee9e1c4961009d7,asset_5c23620cad7b6430,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_110038_072\pre_click.png,390,"[418.2325581395349, 139.90697674418604, 120.55813953488376, 35.720930232558146]",418.233,139.907,120.558,35.721
file_fbc2a984e4331e81,asset_1efd56983e8a2be7,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000205.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000205.png,ads,play_triangle,traceable_parent_bbox,file_b75fd60209dcab2f,asset_3689572352d168b4,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_110044_256\pre_click.png,466,"[278.3255813953488, 336.3720930232558, 96.74418604651163, 26.790697674418652]",278.326,336.372,96.744,26.791
file_b07faf42176367f9,asset_975338eb7abf4fba,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000206.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000206.png,ads,x_mark,traceable_parent_bbox,file_1b48c02f71399e8f,asset_eae065bae3dae185,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_110114_573\pre_click.png,595,"[19.348837209302324, 19.348837209302324, 47.62790697674419, 46.139534883720934]",19.349,19.349,47.628,46.140
file_16878dce41e29742,asset_b5cde0641e1ee893,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000207.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000207.png,ads,got,traceable_parent_bbox,file_7557169e920e7e8c,asset_c2e7d538874140e7,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_110119_442\pre_click.png,375,"[418.2325581395349, 139.90697674418604, 120.55813953488376, 35.720930232558146]",418.233,139.907,120.558,35.721
file_9ce824a936b14908,asset_1efd56983e8a2be7,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000208.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000208.png,ads,play_triangle,traceable_parent_bbox,file_d1d97a90eae690d7,asset_a69fe5f84a766564,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_110319_841\pre_click.png,475,"[278.3255813953488, 336.3720930232558, 96.74418604651163, 26.790697674418652]",278.326,336.372,96.744,26.791
file_1874c0dc9d5aed2f,asset_f2256dfcb0dd71f5,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000209.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000209.png,ads,x_mark,traceable_parent_bbox,file_0573961976a03050,asset_3eeb22b551675460,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_110337_701\pre_click.png,530,"[903.4418604651163, 19.348837209302324, 41.67441860465112, 34.23255813953488]",903.442,19.349,41.674,34.233
file_b3f523ebdbe8e2f7,asset_eb80e032b6bb67fd,D:\Projects\adb_vl\vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000210.png,vision_platform\ads\collections\reviewed_bbox_crops_20260718\crops\rb_000210.png,ads,got,traceable_parent_bbox,file_71fb755338f3f257,asset_d5d4b83c327b5c49,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_110342_704\pre_click.png,391,"[418.2325581395349, 139.90697674418604, 120.55813953488376, 35.720930232558146]",418.233,139.907,120.558,35.721
