image_path,families,label_x_mark,label_play_triangle,label_google_play,label_next,label_free,label_got,label_arrow,review_status,group_key,source_screen,instance_id,content_id,original_path,relative_path,vision_domain,asset_type,asset_role,image_scope,representation,source_root,split,label_source,weak_label_rule,event_id,proposal_source,template_name,bbox_crop,event_dir
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01322_x_mark_asset_f469d877decb6ba4.png,x_mark,1,0,0,0,0,0,0,reviewed,content:asset_f469d877decb6ba4,click_success_20260713_135838_244,file_475f74fc1f507182,asset_f469d877decb6ba4,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135838_244\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_135838_244\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01323_got_asset_603ade2051e58c6b.png,got,0,0,0,0,0,1,0,reviewed,content:asset_603ade2051e58c6b,click_success_20260713_135843_585,file_b69dcf4baa8fa608,asset_603ade2051e58c6b,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135843_585\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_135843_585\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01324_free_asset_fac9e420afb5975f.png,free,0,0,0,0,1,0,0,reviewed,content:asset_fac9e420afb5975f,click_success_20260713_135849_493,file_d8447af34fcfeb43,asset_fac9e420afb5975f,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135849_493\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_135849_493\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01325_x_mark_asset_1bcb39cc4cf3bcf4.png,x_mark,1,0,0,0,0,0,0,reviewed,content:asset_1bcb39cc4cf3bcf4,click_success_20260713_135907_953,file_b5ceb53f6363eb00,asset_1bcb39cc4cf3bcf4,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135907_953\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_135907_953\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01326_got_asset_a7d9dca074810b98.png,got,0,0,0,0,0,1,0,reviewed,content:asset_a7d9dca074810b98,click_success_20260713_135913_569,file_ebae8724ba32676c,asset_a7d9dca074810b98,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135913_569\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_135913_569\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01327_free_asset_02c72c16cadd5f8d.png,free,0,0,0,0,1,0,0,reviewed,content:asset_02c72c16cadd5f8d,click_success_20260713_162808_649,file_979f91745dd47490,asset_02c72c16cadd5f8d,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_162808_649\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_162808_649\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01328_play_triangle_asset_57057a2072ac0aa9.png,play_triangle,0,1,0,0,0,0,0,reviewed,content:asset_57057a2072ac0aa9,click_success_20260713_162912_856,file_bacdf7e09c08d915,asset_57057a2072ac0aa9,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_162912_856\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_162912_856\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01329_got_asset_f4267fd43f7332c6.png,got,0,0,0,0,0,1,0,reviewed,content:asset_f4267fd43f7332c6,click_success_20260713_162923_454,file_4a79ba7a94cfeb5a,asset_f4267fd43f7332c6,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_162923_454\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_162923_454\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01330_free_asset_fac9e420afb5975f.png,free,0,0,0,0,1,0,0,reviewed,content:asset_fac9e420afb5975f,click_success_20260713_162932_645,file_60b5def19a7c9a71,asset_fac9e420afb5975f,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_162932_645\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_162932_645\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01331_play_triangle_asset_8524767750bea86e.png,play_triangle,0,1,0,0,0,0,0,reviewed,content:asset_8524767750bea86e,click_success_20260713_163040_449,file_10ad0c35675aa5ca,asset_8524767750bea86e,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_163040_449\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_163040_449\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01332_got_asset_57705cc7f11a2a7f.png,got,0,0,0,0,0,1,0,reviewed,content:asset_57705cc7f11a2a7f,click_success_20260713_163051_076,file_ed775e73f24dae53,asset_57705cc7f11a2a7f,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_163051_076\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_163051_076\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01333_free_asset_fac9e420afb5975f.png,free,0,0,0,0,1,0,0,reviewed,content:asset_fac9e420afb5975f,click_success_20260713_163100_630,file_704278aafd9cec6b,asset_fac9e420afb5975f,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_163100_630\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_163100_630\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01334_play_triangle_asset_7c2cc704821e7c64.png,play_triangle,0,1,0,0,0,0,0,reviewed,content:asset_7c2cc704821e7c64,click_success_20260713_163154_531,file_ed00cb5095d619f9,asset_7c2cc704821e7c64,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_163154_531\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_163154_531\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01335_got_asset_fbc8aa9f5506c36f.png,got,0,0,0,0,0,1,0,reviewed,content:asset_fbc8aa9f5506c36f,click_success_20260713_163205_424,file_dddc8918627d32c5,asset_fbc8aa9f5506c36f,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_163205_424\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_163205_424\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01336_x_mark_asset_4f543d7088cb6159.png,x_mark,1,0,0,0,0,0,0,reviewed,content:asset_4f543d7088cb6159,click_success_20260719_093855_744,file_a7cdb2db3359e842,asset_4f543d7088cb6159,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260719_093855_744\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260719_093855_744\crops\bbox.png,ads,,runtime_collection,crop,unknown,vision_platform\ads\runtime_collection,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01337_arrow_asset_1f4dfa4bc524cd71.png,arrow,0,0,0,0,0,0,1,reviewed,content:asset_1f4dfa4bc524cd71,click_success_20260719_093925_477,file_0aca138c6de1f1e2,asset_1f4dfa4bc524cd71,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260719_093925_477\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260719_093925_477\crops\bbox.png,ads,,runtime_collection,crop,unknown,vision_platform\ads\runtime_collection,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01338_arrow_asset_1c2038dea7874136.png,arrow,0,0,0,0,0,0,1,reviewed,content:asset_1c2038dea7874136,click_success_20260719_093942_272,file_5f767b7a3c35419d,asset_1c2038dea7874136,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260719_093942_272\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260719_093942_272\crops\bbox.png,ads,,runtime_collection,crop,unknown,vision_platform\ads\runtime_collection,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01339_arrow_asset_76a0d9316136480e.png,arrow,0,0,0,0,0,0,1,reviewed,content:asset_76a0d9316136480e,click_success_20260719_094100_229,file_03df9478ddd4e1db,asset_76a0d9316136480e,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260719_094100_229\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260719_094100_229\crops\bbox.png,ads,,runtime_collection,crop,unknown,vision_platform\ads\runtime_collection,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01340_arrow_asset_abfdd26b70d5d154.png,arrow,0,0,0,0,0,0,1,reviewed,content:asset_abfdd26b70d5d154,click_success_20260719_094116_897,file_a092bec54f99f77a,asset_abfdd26b70d5d154,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260719_094116_897\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260719_094116_897\crops\bbox.png,ads,,runtime_collection,crop,unknown,vision_platform\ads\runtime_collection,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01341_arrow_asset_1cb2dcf49cfde11d.png,arrow,0,0,0,0,0,0,1,reviewed,content:asset_1cb2dcf49cfde11d,click_success_20260719_094146_147,file_d9fc1e3c07616269,asset_1cb2dcf49cfde11d,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260719_094146_147\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260719_094146_147\crops\bbox.png,ads,,runtime_collection,crop,unknown,vision_platform\ads\runtime_collection,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01342_arrow_asset_a70da6ff8a17227b.png,arrow,0,0,0,0,0,0,1,reviewed,content:asset_a70da6ff8a17227b,click_success_20260719_094202_771,file_4531aec9cca6b006,asset_a70da6ff8a17227b,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260719_094202_771\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260719_094202_771\crops\bbox.png,ads,,runtime_collection,crop,unknown,vision_platform\ads\runtime_collection,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01343_arrow_asset_8e33a15e807c25cf.png,arrow,0,0,0,0,0,0,1,reviewed,content:asset_8e33a15e807c25cf,click_success_20260719_094440_190,file_6fd4b9328bd67dd9,asset_8e33a15e807c25cf,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260719_094440_190\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260719_094440_190\crops\bbox.png,ads,,runtime_collection,crop,unknown,vision_platform\ads\runtime_collection,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01344_arrow_asset_a60fbe1440518101.png,arrow,0,0,0,0,0,0,1,reviewed,content:asset_a60fbe1440518101,click_success_20260719_094457_076,file_cf99f2dbe5f9cd71,asset_a60fbe1440518101,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260719_094457_076\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260719_094457_076\crops\bbox.png,ads,,runtime_collection,crop,unknown,vision_platform\ads\runtime_collection,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01345_x_mark_asset_23b65eda5f92de1c.png,x_mark,1,0,0,0,0,0,0,reviewed,content:asset_23b65eda5f92de1c,click_success_20260719_094541_425,file_6cc83c72224c17bf,asset_23b65eda5f92de1c,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260719_094541_425\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260719_094541_425\crops\bbox.png,ads,,runtime_collection,crop,unknown,vision_platform\ads\runtime_collection,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01346_arrow_asset_dbadf242ca9b2d87.png,arrow,0,0,0,0,0,0,1,reviewed,content:asset_dbadf242ca9b2d87,click_success_20260719_094610_216,file_a911dc4febb7c624,asset_dbadf242ca9b2d87,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260719_094610_216\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260719_094610_216\crops\bbox.png,ads,,runtime_collection,crop,unknown,vision_platform\ads\runtime_collection,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01347_arrow_asset_c79c343c2ff96f99.png,arrow,0,0,0,0,0,0,1,reviewed,content:asset_c79c343c2ff96f99,click_success_20260719_094627_345,file_70db5abf13eed57e,asset_c79c343c2ff96f99,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260719_094627_345\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260719_094627_345\crops\bbox.png,ads,,runtime_collection,crop,unknown,vision_platform\ads\runtime_collection,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01348_x_mark_asset_b4b143ee570356c8.png,x_mark,1,0,0,0,0,0,0,reviewed,content:asset_b4b143ee570356c8,click_success_20260719_100737_177,file_b884cd9079c64b8e,asset_b4b143ee570356c8,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260719_100737_177\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260719_100737_177\crops\bbox.png,ads,,runtime_collection,crop,unknown,vision_platform\ads\runtime_collection,,human_review,,,,,,
vision_platform\ads\pilot\visual_family_smoke_20260722\after_review\dataset_plus_20260719_20260720_weak\images\vf_01349_x_mark_asset_0c482919339a4b63.png,x_mark,1,0,0,0,0,0,0,reviewed,content:asset_0c482919339a4b63,click_success_20260719_100818_285,file_bee09f7f8d0c3253,asset_0c482919339a4b63,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260719_100818_285\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260719_100818_285\crops\bbox.png,ads,,runtime_collection,crop,unknown,vision_platform\ads\runtime_collection,,human_review,,,,,,
