image_path,families,label_x_mark,label_play_triangle,label_google_play,label_next,label_free,label_got,label_arrow,review_status,group_key,source_screen,instance_id,content_id,original_path,relative_path,vision_domain,asset_type,asset_role,image_scope,representation,source_root,split
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00760_got_asset_9e94bd7f0e647f3d.png,got,0,0,0,0,0,1,0,reviewed,content:asset_9e94bd7f0e647f3d,click_success_20260713_093009_136,file_4170949ace142843,asset_9e94bd7f0e647f3d,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_093009_136\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_093009_136\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00761_play_triangle_asset_56f1aad4a5d1e8bc.png,play_triangle,0,1,0,0,0,0,0,reviewed,content:asset_56f1aad4a5d1e8bc,click_success_20260713_093014_935,file_28f5c856364afeff,asset_56f1aad4a5d1e8bc,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_093014_935\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_093014_935\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00762_x_mark_asset_6610b5dfb445dd5f.png,x_mark,1,0,0,0,0,0,0,reviewed,content:asset_6610b5dfb445dd5f,click_success_20260713_093033_128,file_2d90d832b7fe97b8,asset_6610b5dfb445dd5f,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_093033_128\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_093033_128\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00763_got_asset_f6644fda6fd59f54.png,got,0,0,0,0,0,1,0,reviewed,content:asset_f6644fda6fd59f54,click_success_20260713_093038_210,file_a2e7dd396ff48987,asset_f6644fda6fd59f54,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_093038_210\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_093038_210\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00764_free_asset_83b91869426baa8c.png,free,0,0,0,0,1,0,0,reviewed,content:asset_83b91869426baa8c,click_success_20260713_094810_782,file_ee09c70dd73a299b,asset_83b91869426baa8c,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_094810_782\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_094810_782\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00765_arrow_next_asset_ff5fa003b27b535b.png,arrow|next,0,0,0,1,0,0,1,reviewed,content:asset_ff5fa003b27b535b,click_success_20260713_094919_639,file_ee0387d4d77b785c,asset_ff5fa003b27b535b,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_094919_639\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_094919_639\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00766_got_asset_97db52526fea1d31.png,got,0,0,0,0,0,1,0,reviewed,content:asset_97db52526fea1d31,click_success_20260713_094928_844,file_f9a4d13ef3124789,asset_97db52526fea1d31,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_094928_844\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_094928_844\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00767_arrow_next_asset_22931ff7d50a4007.png,arrow|next,0,0,0,1,0,0,1,reviewed,content:asset_22931ff7d50a4007,click_success_20260713_095042_528,file_3c1dd248079e27eb,asset_22931ff7d50a4007,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_095042_528\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_095042_528\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00768_got_asset_cbed584f4a7a79fc.png,got,0,0,0,0,0,1,0,reviewed,content:asset_cbed584f4a7a79fc,click_success_20260713_095051_741,file_11d37ff21c14074b,asset_cbed584f4a7a79fc,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_095051_741\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_095051_741\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00769_free_asset_f969550042dd8a5c.png,free,0,0,0,0,1,0,0,reviewed,content:asset_f969550042dd8a5c,click_success_20260713_095100_859,file_58f0089e63510c13,asset_f969550042dd8a5c,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_095100_859\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_095100_859\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00770_arrow_asset_7c2cc704821e7c64.png,arrow,0,0,0,0,0,0,1,reviewed,content:asset_7c2cc704821e7c64,click_success_20260713_095207_013,file_8b0c0a1b8dcc6487,asset_7c2cc704821e7c64,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_095207_013\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_095207_013\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00771_got_asset_183568ccccf9b17c.png,got,0,0,0,0,0,1,0,reviewed,content:asset_183568ccccf9b17c,click_success_20260713_095216_081,file_a067bd798a422f13,asset_183568ccccf9b17c,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_095216_081\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_095216_081\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00772_free_asset_0f62c98e529b3d06.png,free,0,0,0,0,1,0,0,reviewed,content:asset_0f62c98e529b3d06,click_success_20260713_095225_035,file_b0c70fd401f60b33,asset_0f62c98e529b3d06,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_095225_035\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_095225_035\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00773_arrow_next_asset_57057a2072ac0aa9.png,arrow|next,0,0,0,1,0,0,1,reviewed,content:asset_57057a2072ac0aa9,click_success_20260713_095331_314,file_bf5064b3c751fece,asset_57057a2072ac0aa9,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_095331_314\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_095331_314\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00774_got_asset_3d50df392fb8fb02.png,got,0,0,0,0,0,1,0,reviewed,content:asset_3d50df392fb8fb02,click_success_20260713_095340_430,file_313025013de0d9bf,asset_3d50df392fb8fb02,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_095340_430\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_095340_430\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00775_free_asset_2055f74f2afad9a7.png,free,0,0,0,0,1,0,0,reviewed,content:asset_2055f74f2afad9a7,click_success_20260713_095349_700,file_dc8d7a91ae6c1b7a,asset_2055f74f2afad9a7,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_095349_700\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_095349_700\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00776_arrow_asset_a267329783339e3b.png,arrow,0,0,0,0,0,0,1,reviewed,content:asset_a267329783339e3b,click_success_20260713_095453_234,file_acb5f507ac5a49a9,asset_a267329783339e3b,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_095453_234\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_095453_234\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00777_got_asset_c5baf12d61cdbd4b.png,got,0,0,0,0,0,1,0,reviewed,content:asset_c5baf12d61cdbd4b,click_success_20260713_095502_252,file_a798424dfdb246f2,asset_c5baf12d61cdbd4b,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_095502_252\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_095502_252\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00778_free_asset_01a630b36d6a62c1.png,free,0,0,0,0,1,0,0,reviewed,content:asset_01a630b36d6a62c1,click_success_20260713_095511_360,file_7898c2909207f993,asset_01a630b36d6a62c1,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_095511_360\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_095511_360\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00779_arrow_next_asset_c7e460477e6815ca.png,arrow|next,0,0,0,1,0,0,1,reviewed,content:asset_c7e460477e6815ca,click_success_20260713_095617_140,file_80043a8ad38fcdf0,asset_c7e460477e6815ca,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_095617_140\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_095617_140\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00780_got_asset_741a7dc2efc4ab03.png,got,0,0,0,0,0,1,0,reviewed,content:asset_741a7dc2efc4ab03,click_success_20260713_095626_251,file_2d8c856bebd75ce8,asset_741a7dc2efc4ab03,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_095626_251\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_095626_251\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00781_got_asset_53debd4fe80fc84a.png,got,0,0,0,0,0,1,0,reviewed,content:asset_53debd4fe80fc84a,click_success_20260713_095859_772,file_f23916b7cd727fea,asset_53debd4fe80fc84a,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_095859_772\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_095859_772\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00782_arrow_asset_83893a37ecb22a22.png,arrow,0,0,0,0,0,0,1,reviewed,content:asset_83893a37ecb22a22,click_success_20260713_095949_902,file_4f0533509dde0ef4,asset_83893a37ecb22a22,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_095949_902\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_095949_902\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00783_got_asset_1d446d38215dd71a.png,got,0,0,0,0,0,1,0,reviewed,content:asset_1d446d38215dd71a,click_success_20260713_095959_600,file_1c570333b2533d97,asset_1d446d38215dd71a,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_095959_600\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_095959_600\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00784_play_triangle_asset_959ff3cdd6771a3f.png,play_triangle,0,1,0,0,0,0,0,reviewed,content:asset_959ff3cdd6771a3f,click_success_20260713_100053_163,file_a4dedb1f18ff9439,asset_959ff3cdd6771a3f,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_100053_163\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_100053_163\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00785_got_asset_b0b35ce09c8f69e6.png,got,0,0,0,0,0,1,0,reviewed,content:asset_b0b35ce09c8f69e6,click_success_20260713_100125_922,file_8fa1a19595654b28,asset_b0b35ce09c8f69e6,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_100125_922\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_100125_922\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00786_play_triangle_asset_542d5a8ba5e8e090.png,play_triangle,0,1,0,0,0,0,0,reviewed,content:asset_542d5a8ba5e8e090,click_success_20260713_100132_667,file_12c96f7abeb57584,asset_542d5a8ba5e8e090,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_100132_667\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_100132_667\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00787_x_mark_asset_55fbb5e834c0e298.png,x_mark,1,0,0,0,0,0,0,reviewed,content:asset_55fbb5e834c0e298,click_success_20260713_100156_787,file_abe392545a8d5177,asset_55fbb5e834c0e298,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_100156_787\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_100156_787\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00788_got_asset_fe9d31d6ed9b602d.png,got,0,0,0,0,0,1,0,reviewed,content:asset_fe9d31d6ed9b602d,click_success_20260713_100202_021,file_a6dbca664e932053,asset_fe9d31d6ed9b602d,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_100202_021\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_100202_021\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00789_play_triangle_asset_1681b89025c9902b.png,play_triangle,0,1,0,0,0,0,0,reviewed,content:asset_1681b89025c9902b,click_success_20260713_100208_161,file_b2cb2d334ed2695f,asset_1681b89025c9902b,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_100208_161\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_100208_161\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00790_arrow_asset_7b1a58c3ef6bea6c.png,arrow,0,0,0,0,0,0,1,reviewed,content:asset_7b1a58c3ef6bea6c,click_success_20260713_100244_003,file_c09160be9fefe870,asset_7b1a58c3ef6bea6c,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_100244_003\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_100244_003\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,
vision_platform\ads\pilot\visual_family_smoke\dataset\images\vf_00791_got_asset_93e8a1c52eeed49d.png,got,0,0,0,0,0,1,0,reviewed,content:asset_93e8a1c52eeed49d,click_success_20260713_100253_288,file_4779a278b028aa94,asset_93e8a1c52eeed49d,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_100253_288\crops\bbox.png,vision_platform\ads\runtime_collection\click_success\click_success_20260713_100253_288\crops\bbox.png,ads,crop,runtime_collection,crop,raw,vision_platform\ads\runtime_collection,
