raw_proposal_id,parent_screen_id,parent_screen_path,source_screen_path,bbox,bbox_x,bbox_y,bbox_w,bbox_h,proposal_source,proposal_type,proposal_score,template_name,raw_proposal_crop_path,raw_payload
raw_s0028_0001,screen_0028,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0028.png,vision_platform\ads\collections\input_preclick_latest30_20260720\028_click_success_20260720_120552_021_pre_click.png,"[512,147,28,27]",512,147,28,27,geometry_x,x_geometry,0.901446,__geometry_close.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\raw_proposal_crops\raw_s0028_0001.png,"{""score"":0.9014463539151262,""method"":""axis"",""line_down"":[512,147,538,173],""line_up"":[513,173,538,147],""angle_down"":45.0,""angle_up"":135.0,""angle_delta"":0.0,""orth_delta"":0.0,""length_ratio"":0.993464045373835,""center_offset"":0.02079656347632408,""fill"":0.533068783068783,""axis_union"":0.771712158808933,""axis_balance"":0.9079754601226994,""continuity"":1.0,""max_gap_ratio"":0.0,""continuity_coverage"":1.0,""axis_span_down_px"":27.04683494567871,""axis_span_up_px"":26.870058059692383,""min_arm_pixels"":61,""min_arm_extent_px"":9.468582153320312,""min_arm_coverage"":1.0,""center_pixels"":48,""center_thickness_ratio"":0.689878481116234,""arm_down_neg_px"":61,""arm_down_pos_px"":77,""arm_up_neg_px"":61,""arm_up_pos_px"":74,""arm_down_neg_cov"":1.0,""arm_down_pos_cov"":1.0,""arm_up_neg_cov"":1.0,""arm_up_pos_cov"":1.0,""axis_core_union"":0.4317617866004963,""axis_core_balance"":0.8913043478260869,""fit_error"":0.0,""extra_error"":0.0,""missing_error"":0.0,""center_extra_error"":0.0,""stroke_width"":0.0,""gate"":""white_strict"",""mode"":""white""}"
raw_s0028_0002,screen_0028,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0028.png,vision_platform\ads\collections\input_preclick_latest30_20260720\028_click_success_20260720_120552_021_pre_click.png,"[677,132,23,22]",677,132,23,22,geometry_x,x_geometry,0.884426,__geometry_close.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\raw_proposal_crops\raw_s0028_0002.png,"{""score"":0.8844258913190504,""method"":""axis"",""line_down"":[677,132,699,153],""line_up"":[678,153,699,132],""angle_down"":45.0,""angle_up"":135.0,""angle_delta"":0.0,""orth_delta"":0.0,""length_ratio"":0.9200000215791865,""center_offset"":0.014859193004667759,""fill"":0.5355731225296443,""axis_union"":0.7970479704797048,""axis_balance"":0.8620689655172413,""continuity"":1.0,""max_gap_ratio"":0.0,""continuity_coverage"":1.0,""axis_span_down_px"":17.677669525146484,""axis_span_up_px"":16.263456344604492,""min_arm_pixels"":35,""min_arm_extent_px"":4.8238606452941895,""min_arm_coverage"":1.0,""center_pixels"":60,""center_thickness_ratio"":1.0805663860057635,""arm_down_neg_px"":43,""arm_down_pos_px"":43,""arm_up_neg_px"":35,""arm_up_pos_px"":45,""arm_down_neg_cov"":1.0,""arm_down_pos_cov"":1.0,""arm_up_neg_cov"":1.0,""arm_up_pos_cov"":1.0,""axis_core_union"":0.34317343173431736,""axis_core_balance"":0.86,""fit_error"":0.0,""extra_error"":0.0,""missing_error"":0.0,""center_extra_error"":0.0,""stroke_width"":0.0,""gate"":""black_soft"",""mode"":""black""}"
raw_s0028_0003,screen_0028,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0028.png,vision_platform\ads\collections\input_preclick_latest30_20260720\028_click_success_20260720_120552_021_pre_click.png,"[863,106,14,14]",863,106,14,14,geometry_x,x_geometry,0.855596,__geometry_close.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\raw_proposal_crops\raw_s0028_0003.png,"{""score"":0.8555960855096536,""method"":""axis"",""line_down"":[863,106,876,119],""line_up"":[863,119,876,106],""angle_down"":45.0,""angle_up"":135.0,""angle_delta"":0.0,""orth_delta"":0.0,""length_ratio"":0.9084745307075486,""center_offset"":0.07325443625450134,""fill"":0.3826530612244898,""axis_union"":0.8933333333333333,""axis_balance"":0.717948717948718,""continuity"":1.0,""max_gap_ratio"":0.0,""continuity_coverage"":1.0,""axis_span_down_px"":9.47523021697998,""axis_span_up_px"":10.429824829101562,""min_arm_pixels"":0,""min_arm_extent_px"":0.0,""min_arm_coverage"":0.0,""center_pixels"":16,""center_thickness_ratio"":0.8496981250996491,""arm_down_neg_px"":0,""arm_down_pos_px"":21,""arm_up_neg_px"":11,""arm_up_pos_px"":19,""arm_down_neg_cov"":0.0,""arm_down_pos_cov"":1.0,""arm_up_neg_cov"":1.0,""arm_up_pos_cov"":1.0,""axis_core_union"":0.48,""axis_core_balance"":1.0,""fit_error"":0.0,""extra_error"":0.0,""missing_error"":0.0,""center_extra_error"":0.0,""stroke_width"":0.0,""gate"":""black_soft"",""mode"":""black""}"
raw_s0028_0004,screen_0028,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0028.png,vision_platform\ads\collections\input_preclick_latest30_20260720\028_click_success_20260720_120552_021_pre_click.png,"[332,117,8,10]",332,117,8,10,geometry_x,x_geometry,0.818824,__geometry_close.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\raw_proposal_crops\raw_s0028_0004.png,"{""score"":0.8188239171193021,""method"":""axis"",""line_down"":[332,118,339,125],""line_up"":[332,125,339,118],""angle_down"":45.0,""angle_up"":135.0,""angle_delta"":0.0,""orth_delta"":0.0,""length_ratio"":0.9148935697038558,""center_offset"":0.05794340372085571,""fill"":0.55,""axis_union"":0.6363636363636364,""axis_balance"":0.8666666666666667,""continuity"":1.0,""max_gap_ratio"":0.0,""continuity_coverage"":1.0,""axis_span_down_px"":6.646803855895996,""axis_span_up_px"":6.081118106842041,""min_arm_pixels"":1,""min_arm_extent_px"":0.6213202476501465,""min_arm_coverage"":0.25,""center_pixels"":12,""center_thickness_ratio"":1.6989218571182132,""arm_down_neg_px"":1,""arm_down_pos_px"":8,""arm_up_neg_px"":2,""arm_up_pos_px"":5,""arm_down_neg_cov"":0.25,""arm_down_pos_cov"":1.0,""arm_up_neg_cov"":0.5,""arm_up_pos_cov"":0.75,""axis_core_union"":0.6363636363636364,""axis_core_balance"":0.8666666666666667,""fit_error"":0.0,""extra_error"":0.0,""missing_error"":0.0,""center_extra_error"":0.0,""stroke_width"":0.0,""gate"":""black_strict"",""mode"":""black""}"
raw_s0028_0005,screen_0028,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0028.png,vision_platform\ads\collections\input_preclick_latest30_20260720\028_click_success_20260720_120552_021_pre_click.png,"[593,105,27,27]",593,105,27,27,geometry_x,x_geometry,0.805994,__geometry_close.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\raw_proposal_crops\raw_s0028_0005.png,"{""score"":0.8059937776696185,""method"":""axis"",""line_down"":[593,105,619,131],""line_up"":[593,131,619,105],""angle_down"":45.0,""angle_up"":135.0,""angle_delta"":0.0,""orth_delta"":0.0,""length_ratio"":0.70937502792229,""center_offset"":0.03316265344619751,""fill"":0.40329218106995884,""axis_union"":0.717687074829932,""axis_balance"":0.8672566371681416,""continuity"":1.0,""max_gap_ratio"":0.0,""continuity_coverage"":1.0,""axis_span_down_px"":16.05132293701172,""axis_span_up_px"":22.62741470336914,""min_arm_pixels"":17,""min_arm_extent_px"":3.599595546722412,""min_arm_coverage"":1.0,""center_pixels"":83,""center_thickness_ratio"":1.5801350550525877,""arm_down_neg_px"":17,""arm_down_pos_px"":35,""arm_up_neg_px"":56,""arm_up_pos_px"":28,""arm_down_neg_cov"":1.0,""arm_down_pos_cov"":1.0,""arm_up_neg_cov"":1.0,""arm_up_pos_cov"":1.0,""axis_core_union"":0.46258503401360546,""axis_core_balance"":0.9710144927536232,""fit_error"":0.0,""extra_error"":0.0,""missing_error"":0.0,""center_extra_error"":0.0,""stroke_width"":0.0,""gate"":""black_strict"",""mode"":""black""}"
raw_s0028_0006,screen_0028,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0028.png,vision_platform\ads\collections\input_preclick_latest30_20260720\028_click_success_20260720_120552_021_pre_click.png,"[867,131,9,9]",867,131,9,9,geometry_x,x_geometry,0.804688,__geometry_close.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\raw_proposal_crops\raw_s0028_0006.png,"{""score"":0.8046879873877786,""method"":""axis"",""line_down"":[867,131,875,139],""line_up"":[867,139,875,131],""angle_down"":45.0,""angle_up"":135.0,""angle_delta"":0.0,""orth_delta"":0.0,""length_ratio"":0.8368421755001261,""center_offset"":0.04863094910979271,""fill"":0.49382716049382713,""axis_union"":0.875,""axis_balance"":0.5416666666666666,""continuity"":1.0,""max_gap_ratio"":0.0,""continuity_coverage"":1.0,""axis_span_down_px"":6.7175140380859375,""axis_span_up_px"":5.621499061584473,""min_arm_pixels"":2,""min_arm_extent_px"":0.6213202476501465,""min_arm_coverage"":0.25,""center_pixels"":13,""center_thickness_ratio"":1.101078242494115,""arm_down_neg_px"":11,""arm_down_pos_px"":2,""arm_up_neg_px"":4,""arm_up_pos_px"":5,""arm_down_neg_cov"":1.0,""arm_down_pos_cov"":0.25,""arm_up_neg_cov"":0.5,""arm_up_pos_cov"":0.75,""axis_core_union"":0.65,""axis_core_balance"":0.5294117647058824,""fit_error"":0.0,""extra_error"":0.0,""missing_error"":0.0,""center_extra_error"":0.0,""stroke_width"":0.0,""gate"":""black_strict"",""mode"":""black""}"
raw_s0028_0007,screen_0028,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0028.png,vision_platform\ads\collections\input_preclick_latest30_20260720\028_click_success_20260720_120552_021_pre_click.png,"[924,17,16,12]",924,17,16,12,geometry_x,x_geometry,0.775111,__geometry_close.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\raw_proposal_crops\raw_s0028_0007.png,"{""score"":0.7751105260680419,""method"":""axis"",""line_down"":[926,17,937,28],""line_up"":[926,28,937,17],""angle_down"":45.0,""angle_up"":135.0,""angle_delta"":0.0,""orth_delta"":0.0,""length_ratio"":0.857692274174342,""center_offset"":0.11298602819442749,""fill"":0.25,""axis_union"":0.5625,""axis_balance"":0.9285714285714286,""continuity"":0.5102040816326531,""max_gap_ratio"":0.2857142857142857,""continuity_coverage"":0.7142857142857143,""axis_span_down_px"":9.192388534545898,""axis_span_up_px"":7.884240627288818,""min_arm_pixels"":0,""min_arm_extent_px"":0.0,""min_arm_coverage"":0.0,""center_pixels"":12,""center_thickness_ratio"":1.548703246646457,""arm_down_neg_px"":7,""arm_down_pos_px"":2,""arm_up_neg_px"":0,""arm_up_pos_px"":9,""arm_down_neg_cov"":0.75,""arm_down_pos_cov"":0.25,""arm_up_neg_cov"":0.0,""arm_up_pos_cov"":0.75,""axis_core_union"":0.4166666666666667,""axis_core_balance"":0.8181818181818182,""fit_error"":0.0,""extra_error"":0.0,""missing_error"":0.0,""center_extra_error"":0.0,""stroke_width"":0.0,""gate"":""black_strict"",""mode"":""black""}"
raw_s0029_0001,screen_0029,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0029.png,vision_platform\ads\collections\input_preclick_latest30_20260720\029_click_success_20260720_120545_838_pre_click.png,"[908,58,43,46]",908,58,43,46,close_template,template_match,0.815508,ad_issue_20260606_045316_roi_0.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\raw_proposal_crops\raw_s0029_0001.png,"{""brightness_ratio"":1.262646691012515}"
raw_s0029_0002,screen_0029,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0029.png,vision_platform\ads\collections\input_preclick_latest30_20260720\029_click_success_20260720_120545_838_pre_click.png,"[21,24,87,33]",21,24,87,33,close_template,template_match,0.99978,close_15.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\raw_proposal_crops\raw_s0029_0002.png,"{""brightness_ratio"":1.0042886041807149}"
raw_s0029_0003,screen_0029,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0029.png,vision_platform\ads\collections\input_preclick_latest30_20260720\029_click_success_20260720_120545_838_pre_click.png,"[873,75,43,24]",873,75,43,24,close_template,template_match,0.80934,close_20.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\raw_proposal_crops\raw_s0029_0003.png,"{""brightness_ratio"":0.8105478207985705}"
raw_s0029_0004,screen_0029,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0029.png,vision_platform\ads\collections\input_preclick_latest30_20260720\029_click_success_20260720_120545_838_pre_click.png,"[701,171,38,25]",701,171,38,25,close_template,template_match,0.784824,close_4.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\raw_proposal_crops\raw_s0029_0004.png,"{""brightness_ratio"":1.1054489599669564}"
raw_s0029_0005,screen_0029,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0029.png,vision_platform\ads\collections\input_preclick_latest30_20260720\029_click_success_20260720_120545_838_pre_click.png,"[610,145,38,25]",610,145,38,25,close_template,template_match,0.764365,close_4.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\raw_proposal_crops\raw_s0029_0005.png,"{""brightness_ratio"":1.1094546307231936}"
raw_s0029_0006,screen_0029,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0029.png,vision_platform\ads\collections\input_preclick_latest30_20260720\029_click_success_20260720_120545_838_pre_click.png,"[600,108,38,25]",600,108,38,25,close_template,template_match,0.754332,close_4.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\raw_proposal_crops\raw_s0029_0006.png,"{""brightness_ratio"":0.9545048737095051}"
raw_s0029_0007,screen_0029,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0029.png,vision_platform\ads\collections\input_preclick_latest30_20260720\029_click_success_20260720_120545_838_pre_click.png,"[76,35,16,17]",76,35,16,17,geometry_x,x_geometry,0.934634,__geometry_close.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\raw_proposal_crops\raw_s0029_0007.png,"{""score"":0.9346339899391839,""method"":""axis"",""line_down"":[76,36,91,51],""line_up"":[76,51,91,35],""angle_down"":45.0,""angle_up"":135.0,""angle_delta"":0.0,""orth_delta"":0.0,""length_ratio"":1.0,""center_offset"":0.03140744939446449,""fill"":0.40441176470588236,""axis_union"":0.8545454545454545,""axis_balance"":0.9583333333333334,""continuity"":1.0,""max_gap_ratio"":0.0,""continuity_coverage"":1.0,""axis_span_down_px"":14.142135620117188,""axis_span_up_px"":14.142135620117188,""min_arm_pixels"":11,""min_arm_extent_px"":2.7433009147644043,""min_arm_coverage"":1.0,""center_pixels"":14,""center_thickness_ratio"":0.606092694732878,""arm_down_neg_px"":11,""arm_down_pos_px"":27,""arm_up_neg_px"":13,""arm_up_pos_px"":27,""arm_down_neg_cov"":1.0,""arm_down_pos_cov"":1.0,""arm_up_neg_cov"":1.0,""arm_up_pos_cov"":1.0,""axis_core_union"":0.509090909090909,""axis_core_balance"":1.0,""fit_error"":0.0,""extra_error"":0.0,""missing_error"":0.0,""center_extra_error"":0.0,""stroke_width"":0.0,""gate"":""white_strict"",""mode"":""white""}"
raw_s0029_0008,screen_0029,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0029.png,vision_platform\ads\collections\input_preclick_latest30_20260720\029_click_success_20260720_120545_838_pre_click.png,"[22,105,32,32]",22,105,32,32,geometry_x,x_geometry,0.897052,__geometry_close.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\raw_proposal_crops\raw_s0029_0008.png,"{""score"":0.8970520496104554,""method"":""axis"",""line_down"":[22,105,53,136],""line_up"":[22,136,53,105],""angle_down"":45.0,""angle_up"":135.0,""angle_delta"":0.0,""orth_delta"":0.0,""length_ratio"":0.9574468744497594,""center_offset"":0.001583539298735559,""fill"":0.5400390625,""axis_union"":0.7432188065099458,""axis_balance"":0.9295774647887324,""continuity"":1.0,""max_gap_ratio"":0.0,""continuity_coverage"":1.0,""axis_span_down_px"":31.819805145263672,""axis_span_up_px"":33.23401641845703,""min_arm_pixels"":73,""min_arm_extent_px"":10.577770233154297,""min_arm_coverage"":1.0,""center_pixels"":81,""center_thickness_ratio"":0.9927371727001835,""arm_down_neg_px"":97,""arm_down_pos_px"":73,""arm_up_neg_px"":92,""arm_up_pos_px"":73,""arm_down_neg_cov"":1.0,""arm_down_pos_cov"":1.0,""arm_up_neg_cov"":1.0,""arm_up_pos_cov"":1.0,""axis_core_union"":0.3779385171790235,""axis_core_balance"":0.8495575221238938,""fit_error"":0.0,""extra_error"":0.0,""missing_error"":0.0,""center_extra_error"":0.0,""stroke_width"":0.0,""gate"":""white_strict"",""mode"":""white""}"
raw_s0029_0009,screen_0029,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\screens\screen_0029.png,vision_platform\ads\collections\input_preclick_latest30_20260720\029_click_success_20260720_120545_838_pre_click.png,"[136,203,19,21]",136,203,19,21,geometry_x,x_geometry,0.896595,__geometry_close.png,D:\Projects\adb_vl\vision_platform\ads\collections\close_x_proposal_collection_pilot_20260720_latest30\raw_proposal_crops\raw_s0029_0009.png,"{""score"":0.8965952965787674,""method"":""axis"",""line_down"":[136,204,154,222],""line_up"":[136,222,154,204],""angle_down"":45.0,""angle_up"":135.0,""angle_delta"":0.0,""orth_delta"":0.0,""length_ratio"":0.8732142862303696,""center_offset"":0.021229909732937813,""fill"":0.41854636591478694,""axis_union"":0.8023952095808383,""axis_balance"":0.9705882352941176,""continuity"":1.0,""max_gap_ratio"":0.0,""continuity_coverage"":1.0,""axis_span_down_px"":17.288761138916016,""axis_span_up_px"":19.79899024963379,""min_arm_pixels"":22,""min_arm_extent_px"":5.445281028747559,""min_arm_coverage"":1.0,""center_pixels"":22,""center_thickness_ratio"":0.7217304749099224,""arm_down_neg_px"":22,""arm_down_pos_px"":29,""arm_up_neg_px"":34,""arm_up_pos_px"":28,""arm_down_neg_cov"":1.0,""arm_down_pos_cov"":1.0,""arm_up_neg_cov"":1.0,""arm_up_pos_cov"":1.0,""axis_core_union"":0.5089820359281437,""axis_core_balance"":0.9767441860465116,""fit_error"":0.0,""extra_error"":0.0,""missing_error"":0.0,""center_extra_error"":0.0,""stroke_width"":0.0,""gate"":""white_strict"",""mode"":""white""}"
