image_path,label,review_status,source_screen,source_session,ad_source,icon_family,reject_type,candidate_score,geometry_score,bbox,split,instance_id,content_id,original_path,relative_path,vision_domain,asset_type,asset_role,representation,sample_role,sub_role
vision_platform\ads\pilot\action_classifier_v2\dataset\images\ads_action_v2_00826_not_close_asset_d0c16be207508dd4.png,not_close,reviewed,close_x_classifier/data/review_batch_001/patches,asset_d0c16be207508dd4,close_x_classifier\data\review_batch_001,review_asset,non_action_target,,,,,file_9c4414b1aa1ff484,asset_d0c16be207508dd4,D:\Projects\adb_vl\close_x_classifier\data\review_batch_001\patches\cand_000219.png,close_x_classifier\data\review_batch_001\patches\cand_000219.png,ads,crop,review_asset,raw,non_action_target,
vision_platform\ads\pilot\action_classifier_v2\dataset\images\ads_action_v2_00827_not_close_asset_080503e7153c2869.png,not_close,reviewed,close_x_classifier/data/review_batch_001/patches,asset_080503e7153c2869,close_x_classifier\data\review_batch_001,review_asset,non_action_target,,,,,file_65742ca81f21423e,asset_080503e7153c2869,D:\Projects\adb_vl\close_x_classifier\data\review_batch_001\patches\cand_000220.png,close_x_classifier\data\review_batch_001\patches\cand_000220.png,ads,crop,review_asset,raw,non_action_target,
vision_platform\ads\pilot\action_classifier_v2\dataset\images\ads_action_v2_00828_not_close_asset_4e73dd3c1f77e666.png,not_close,reviewed,close_x_classifier/data/review_batch_001/patches,asset_4e73dd3c1f77e666,close_x_classifier\data\review_batch_001,review_asset,non_action_target,,,,,file_4ca3cde49c74068f,asset_4e73dd3c1f77e666,D:\Projects\adb_vl\close_x_classifier\data\review_batch_001\patches\cand_000221.png,close_x_classifier\data\review_batch_001\patches\cand_000221.png,ads,crop,review_asset,raw,non_action_target,
vision_platform\ads\pilot\action_classifier_v2\dataset\images\ads_action_v2_00829_not_close_asset_6a0b4b9775ffa904.png,not_close,reviewed,close_x_classifier/data/stage0_6_canonical_object_poc/images,asset_6a0b4b9775ffa904,close_x_classifier\data\stage0_6_canonical_object_poc,candidate_crop,non_action_target,,,,,file_ae419d30ffddb467,asset_6a0b4b9775ffa904,D:\Projects\adb_vl\close_x_classifier\data\stage0_6_canonical_object_poc\images\stage0_6_00019_not_close.png,close_x_classifier\data\stage0_6_canonical_object_poc\images\stage0_6_00019_not_close.png,ads,crop,candidate_crop,raw,non_action_target,
vision_platform\ads\pilot\action_classifier_v2\dataset\images\ads_action_v2_00830_not_close_asset_8b45f00060247e6f.png,not_close,reviewed,close_x_classifier/data/stage0_6_canonical_object_poc/images,asset_8b45f00060247e6f,close_x_classifier\data\stage0_6_canonical_object_poc,candidate_crop,non_action_target,,,,,file_f943af160cee76d0,asset_8b45f00060247e6f,D:\Projects\adb_vl\close_x_classifier\data\stage0_6_canonical_object_poc\images\stage0_6_00020_not_close.png,close_x_classifier\data\stage0_6_canonical_object_poc\images\stage0_6_00020_not_close.png,ads,crop,candidate_crop,raw,non_action_target,
vision_platform\ads\pilot\action_classifier_v2\dataset\images\ads_action_v2_00831_not_close_asset_aebc821f3ab849ed.png,not_close,reviewed,close_x_classifier/data/stage0_6_canonical_object_poc/images,asset_aebc821f3ab849ed,close_x_classifier\data\stage0_6_canonical_object_poc,candidate_crop,non_action_target,,,,,file_e58597464605cd62,asset_aebc821f3ab849ed,D:\Projects\adb_vl\close_x_classifier\data\stage0_6_canonical_object_poc\images\stage0_6_00026_not_close.png,close_x_classifier\data\stage0_6_canonical_object_poc\images\stage0_6_00026_not_close.png,ads,crop,candidate_crop,raw,non_action_target,
vision_platform\ads\pilot\action_classifier_v2\dataset\images\ads_action_v2_00832_not_close_asset_e185258982513ed7.png,not_close,reviewed,close_x_classifier/data/stage0_6_canonical_object_poc/images,asset_e185258982513ed7,close_x_classifier\data\stage0_6_canonical_object_poc,candidate_crop,non_action_target,,,,,file_69732fcf890814e5,asset_e185258982513ed7,D:\Projects\adb_vl\close_x_classifier\data\stage0_6_canonical_object_poc\images\stage0_6_00027_not_close.png,close_x_classifier\data\stage0_6_canonical_object_poc\images\stage0_6_00027_not_close.png,ads,crop,candidate_crop,raw,non_action_target,
vision_platform\ads\pilot\action_classifier_v2\dataset\images\ads_action_v2_00833_not_close_asset_421edc15e21b841e.png,not_close,reviewed,close_x_classifier/data/stage0_6_canonical_object_poc/images,asset_421edc15e21b841e,close_x_classifier\data\stage0_6_canonical_object_poc,candidate_crop,non_action_target,,,,,file_e6b70ef277cf78ff,asset_421edc15e21b841e,D:\Projects\adb_vl\close_x_classifier\data\stage0_6_canonical_object_poc\images\stage0_6_00028_not_close.png,close_x_classifier\data\stage0_6_canonical_object_poc\images\stage0_6_00028_not_close.png,ads,crop,candidate_crop,raw,non_action_target,
vision_platform\ads\pilot\action_classifier_v2\dataset\images\ads_action_v2_00834_not_close_asset_67f3b920de018b28.png,not_close,reviewed,close_x_classifier/data/stage0_6_canonical_object_poc/images,asset_67f3b920de018b28,close_x_classifier\data\stage0_6_canonical_object_poc,candidate_crop,non_action_target,,,,,file_b4bb3b39501379d7,asset_67f3b920de018b28,D:\Projects\adb_vl\close_x_classifier\data\stage0_6_canonical_object_poc\images\stage0_6_00030_not_close.png,close_x_classifier\data\stage0_6_canonical_object_poc\images\stage0_6_00030_not_close.png,ads,crop,candidate_crop,raw,non_action_target,
vision_platform\ads\pilot\action_classifier_v2\dataset\images\ads_action_v2_00835_not_close_asset_87527911cd249275.png,not_close,reviewed,close_x_classifier/data/stage0_6_canonical_object_poc/images,asset_87527911cd249275,close_x_classifier\data\stage0_6_canonical_object_poc,candidate_crop,non_action_target,,,,,file_5158b4736785e130,asset_87527911cd249275,D:\Projects\adb_vl\close_x_classifier\data\stage0_6_canonical_object_poc\images\stage0_6_00033_not_close.png,close_x_classifier\data\stage0_6_canonical_object_poc\images\stage0_6_00033_not_close.png,ads,crop,candidate_crop,raw,non_action_target,
vision_platform\ads\pilot\action_classifier_v2\dataset\images\ads_action_v2_00836_not_close_asset_83e8448e165253c5.png,not_close,reviewed,close_x_classifier/data/stage0_6_canonical_object_poc/images,asset_83e8448e165253c5,close_x_classifier\data\stage0_6_canonical_object_poc,candidate_crop,non_action_target,,,,,file_c7249e608ba174bd,asset_83e8448e165253c5,D:\Projects\adb_vl\close_x_classifier\data\stage0_6_canonical_object_poc\images\stage0_6_00034_not_close.png,close_x_classifier\data\stage0_6_canonical_object_poc\images\stage0_6_00034_not_close.png,ads,crop,candidate_crop,raw,non_action_target,
vision_platform\ads\pilot\action_classifier_v2\dataset\images\ads_action_v2_00837_not_close_asset_3c3f235f98b82e9d.png,not_close,reviewed,close_x_classifier/data/stage0_6_canonical_object_poc/images,asset_3c3f235f98b82e9d,close_x_classifier\data\stage0_6_canonical_object_poc,candidate_crop,non_action_target,,,,,file_1c763c99aade32fc,asset_3c3f235f98b82e9d,D:\Projects\adb_vl\close_x_classifier\data\stage0_6_canonical_object_poc\images\stage0_6_00036_not_close.png,close_x_classifier\data\stage0_6_canonical_object_poc\images\stage0_6_00036_not_close.png,ads,crop,candidate_crop,raw,non_action_target,
vision_platform\ads\pilot\action_classifier_v2\dataset\images\ads_action_v2_00838_not_close_asset_16003d386cb25175.png,not_close,reviewed,close_x_classifier/data/stage0_6_canonical_object_poc/images,asset_16003d386cb25175,close_x_classifier\data\stage0_6_canonical_object_poc,candidate_crop,non_action_target,,,,,file_2e7cf3e457533c87,asset_16003d386cb25175,D:\Projects\adb_vl\close_x_classifier\data\stage0_6_canonical_object_poc\images\stage0_6_00037_not_close.png,close_x_classifier\data\stage0_6_canonical_object_poc\images\stage0_6_00037_not_close.png,ads,crop,candidate_crop,raw,non_action_target,
vision_platform\ads\pilot\action_classifier_v2\dataset\images\ads_action_v2_00839_not_close_asset_095072812183003a.png,not_close,reviewed,close_x_classifier/data/stage0_6_canonical_object_poc/images,asset_095072812183003a,close_x_classifier\data\stage0_6_canonical_object_poc,candidate_crop,non_action_target,,,,,file_5d90b180c6d83b57,asset_095072812183003a,D:\Projects\adb_vl\close_x_classifier\data\stage0_6_canonical_object_poc\images\stage0_6_00038_not_close.png,close_x_classifier\data\stage0_6_canonical_object_poc\images\stage0_6_00038_not_close.png,ads,crop,candidate_crop,raw,non_action_target,
vision_platform\ads\pilot\action_classifier_v2\dataset\images\ads_action_v2_00840_not_close_asset_3e24f7458986aabd.png,not_close,reviewed,close_x_classifier/data/stage0_6_canonical_object_poc/images,asset_3e24f7458986aabd,close_x_classifier\data\stage0_6_canonical_object_poc,candidate_crop,non_action_target,,,,,file_5f2cb7cdb854d83a,asset_3e24f7458986aabd,D:\Projects\adb_vl\close_x_classifier\data\stage0_6_canonical_object_poc\images\stage0_6_00039_not_close.png,close_x_classifier\data\stage0_6_canonical_object_poc\images\stage0_6_00039_not_close.png,ads,crop,candidate_crop,raw,non_action_target,
vision_platform\ads\pilot\action_classifier_v2\dataset\images\ads_action_v2_00841_not_close_asset_6e8e706ee1923d3c.png,not_close,reviewed,close_x_classifier/data/stage0_6_canonical_object_poc/images,asset_6e8e706ee1923d3c,close_x_classifier\data\stage0_6_canonical_object_poc,candidate_crop,non_action_target,,,,,file_5ff38c49f39a6413,asset_6e8e706ee1923d3c,D:\Projects\adb_vl\close_x_classifier\data\stage0_6_canonical_object_poc\images\stage0_6_00040_not_close.png,close_x_classifier\data\stage0_6_canonical_object_poc\images\stage0_6_00040_not_close.png,ads,crop,candidate_crop,raw,non_action_target,
vision_platform\ads\pilot\action_classifier_v2\dataset\images\ads_action_v2_00842_not_close_asset_ef5e9735f14f74b6.png,not_close,reviewed,close_x_classifier/data/stage0_6_canonical_object_poc/images,asset_ef5e9735f14f74b6,close_x_classifier\data\stage0_6_canonical_object_poc,candidate_crop,non_action_target,,,,,file_880dba5422acc9a0,asset_ef5e9735f14f74b6,D:\Projects\adb_vl\close_x_classifier\data\stage0_6_canonical_object_poc\images\stage0_6_00041_not_close.png,close_x_classifier\data\stage0_6_canonical_object_poc\images\stage0_6_00041_not_close.png,ads,crop,candidate_crop,raw,non_action_target,
vision_platform\ads\pilot\action_classifier_v2\dataset\images\ads_action_v2_00843_not_close_asset_ebf37b66bd465096.png,not_close,reviewed,close_x_classifier/data/stage0_6_canonical_object_poc/images,asset_ebf37b66bd465096,close_x_classifier\data\stage0_6_canonical_object_poc,candidate_crop,non_action_target,,,,,file_5d8c07b73f855295,asset_ebf37b66bd465096,D:\Projects\adb_vl\close_x_classifier\data\stage0_6_canonical_object_poc\images\stage0_6_00042_not_close.png,close_x_classifier\data\stage0_6_canonical_object_poc\images\stage0_6_00042_not_close.png,ads,crop,candidate_crop,raw,non_action_target,
vision_platform\ads\pilot\action_classifier_v2\dataset\images\ads_action_v2_00844_not_close_asset_8a5ff267738bea2e.png,not_close,reviewed,close_x_classifier/data/stage0_6_canonical_object_poc/images,asset_8a5ff267738bea2e,close_x_classifier\data\stage0_6_canonical_object_poc,candidate_crop,non_action_target,,,,,file_6a87d7ccd02ab224,asset_8a5ff267738bea2e,D:\Projects\adb_vl\close_x_classifier\data\stage0_6_canonical_object_poc\images\stage0_6_00043_not_close.png,close_x_classifier\data\stage0_6_canonical_object_poc\images\stage0_6_00043_not_close.png,ads,crop,candidate_crop,raw,non_action_target,
vision_platform\ads\pilot\action_classifier_v2\dataset\images\ads_action_v2_00845_not_close_asset_11001f288bff4ffe.png,not_close,reviewed,close_x_classifier/data/stage0_6_canonical_object_poc/images,asset_11001f288bff4ffe,close_x_classifier\data\stage0_6_canonical_object_poc,candidate_crop,non_action_target,,,,,file_0c86f18c570e0f4e,asset_11001f288bff4ffe,D:\Projects\adb_vl\close_x_classifier\data\stage0_6_canonical_object_poc\images\stage0_6_00044_not_close.png,close_x_classifier\data\stage0_6_canonical_object_poc\images\stage0_6_00044_not_close.png,ads,crop,candidate_crop,raw,non_action_target,
vision_platform\ads\pilot\action_classifier_v2\dataset\images\ads_action_v2_00846_not_close_asset_3f3c200aac73e244.png,not_close,reviewed,close_x_classifier/data/stage0_6_canonical_object_poc/images,asset_3f3c200aac73e244,close_x_classifier\data\stage0_6_canonical_object_poc,candidate_crop,non_action_target,,,,,file_8d9f4a0f7fae85a2,asset_3f3c200aac73e244,D:\Projects\adb_vl\close_x_classifier\data\stage0_6_canonical_object_poc\images\stage0_6_00048_not_close.png,close_x_classifier\data\stage0_6_canonical_object_poc\images\stage0_6_00048_not_close.png,ads,crop,candidate_crop,raw,non_action_target,
vision_platform\ads\pilot\action_classifier_v2\dataset\images\ads_action_v2_00847_not_close_asset_77b23536ead19af5.png,not_close,reviewed,close_x_classifier/data/stage0_6_canonical_object_poc/images,asset_77b23536ead19af5,close_x_classifier\data\stage0_6_canonical_object_poc,candidate_crop,non_action_target,,,,,file_dc06d282b6fa6f20,asset_77b23536ead19af5,D:\Projects\adb_vl\close_x_classifier\data\stage0_6_canonical_object_poc\images\stage0_6_00049_not_close.png,close_x_classifier\data\stage0_6_canonical_object_poc\images\stage0_6_00049_not_close.png,ads,crop,candidate_crop,raw,non_action_target,
vision_platform\ads\pilot\action_classifier_v2\dataset\images\ads_action_v2_00848_not_close_asset_d761ea3c85686904.png,not_close,reviewed,close_x_classifier/data/stage0_6_canonical_object_poc/images,asset_d761ea3c85686904,close_x_classifier\data\stage0_6_canonical_object_poc,candidate_crop,non_action_target,,,,,file_0f9a47655c7b12b5,asset_d761ea3c85686904,D:\Projects\adb_vl\close_x_classifier\data\stage0_6_canonical_object_poc\images\stage0_6_00050_not_close.png,close_x_classifier\data\stage0_6_canonical_object_poc\images\stage0_6_00050_not_close.png,ads,crop,candidate_crop,raw,non_action_target,
vision_platform\ads\pilot\action_classifier_v2\dataset\images\ads_action_v2_00849_not_close_asset_e9ee4043583dbad7.png,not_close,reviewed,close_x_classifier/data/stage0_6_canonical_object_poc/images,asset_e9ee4043583dbad7,close_x_classifier\data\stage0_6_canonical_object_poc,candidate_crop,non_action_target,,,,,file_b1be349dabd8738e,asset_e9ee4043583dbad7,D:\Projects\adb_vl\close_x_classifier\data\stage0_6_canonical_object_poc\images\stage0_6_00055_not_close.png,close_x_classifier\data\stage0_6_canonical_object_poc\images\stage0_6_00055_not_close.png,ads,crop,candidate_crop,raw,non_action_target,
vision_platform\ads\pilot\action_classifier_v2\dataset\images\ads_action_v2_00850_not_close_asset_17c94e72e8792ce0.png,not_close,reviewed,close_x_classifier/runtime_collection_dryrun/runtime_20260711_233828_059/candidates,asset_17c94e72e8792ce0,close_x_classifier\runtime_collection_dryrun,runtime_collection,non_action_target,,,,,file_884becd19e10cc4b,asset_17c94e72e8792ce0,D:\Projects\adb_vl\close_x_classifier\runtime_collection_dryrun\runtime_20260711_233828_059\candidates\cand_002.png,close_x_classifier\runtime_collection_dryrun\runtime_20260711_233828_059\candidates\cand_002.png,ads,crop,runtime_collection,raw,non_action_target,
vision_platform\ads\pilot\action_classifier_v2\dataset\images\ads_action_v2_00851_not_close_asset_2701b31780c1f69f.png,not_close,reviewed,close_x_classifier/runtime_collection_dryrun/runtime_20260711_233828_059/candidates,asset_2701b31780c1f69f,close_x_classifier\runtime_collection_dryrun,runtime_collection,non_action_target,,,,,file_d2ea7ef43c83201a,asset_2701b31780c1f69f,D:\Projects\adb_vl\close_x_classifier\runtime_collection_dryrun\runtime_20260711_233828_059\candidates\cand_003.png,close_x_classifier\runtime_collection_dryrun\runtime_20260711_233828_059\candidates\cand_003.png,ads,crop,runtime_collection,raw,non_action_target,
vision_platform\ads\pilot\action_classifier_v2\dataset\images\ads_action_v2_00852_not_close_asset_44352ab29c2d05f4.png,not_close,reviewed,close_x_classifier/runtime_collection_dryrun/runtime_20260711_233828_059/candidates,asset_44352ab29c2d05f4,close_x_classifier\runtime_collection_dryrun,runtime_collection,non_action_target,,,,,file_b118716c3a5d8b88,asset_44352ab29c2d05f4,D:\Projects\adb_vl\close_x_classifier\runtime_collection_dryrun\runtime_20260711_233828_059\candidates\cand_004.png,close_x_classifier\runtime_collection_dryrun\runtime_20260711_233828_059\candidates\cand_004.png,ads,crop,runtime_collection,raw,non_action_target,
vision_platform\ads\pilot\action_classifier_v2\dataset\images\ads_action_v2_00853_not_close_asset_9ef01bef87a3d333.png,not_close,reviewed,batch_full_40,asset_9ef01bef87a3d333,vision_platform\ads\hard_negative_mining,candidate_crop,non_action_target,,,,,file_d8bc46dac7949138,asset_9ef01bef87a3d333,D:\Projects\adb_vl\vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000001.png,vision_platform\ads\hard_negative_mining\batch_full_40\crops\hn_000001.png,ads,crop,candidate_crop,raw,non_action_target,
