annotation_id,screen_id,image_path,original_path,instance_id,content_id,bbox_id,bbox_x,bbox_y,bbox_w,bbox_h,category,label_kind,label_source,annotation_completeness,legacy_bbox_class,legacy_bbox_label,proposal_source,template_name,screen_change_score,split_group,split
v2_ann_000812,vis_det_v2_000731,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000731.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135203_544\pre_click.png,,,,877.000,20.000,75.000,33.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,close_template,close_2.png,99.93798611111112,session:ads2_click_success_20260713_135203_544,train
v2_ann_000813,vis_det_v2_000732,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000732.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135208_961\pre_click.png,,,,414.000,134.000,139.000,47.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,got_template,got2.png,83.96847222222222,session:ads2_click_success_20260713_135208_961,train
v2_ann_000814,vis_det_v2_000733,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000733.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135749_996\pre_click.png,,,,376.000,285.000,34.000,19.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,free_ad_template,close_26.png,133.16680555555556,session:ads2_click_success_20260713_135749_996,train
v2_ann_000815,vis_det_v2_000734,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000734.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135808_322\pre_click.png,,,,877.000,20.000,75.000,33.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,close_template,close_2.png,70.17923611111111,session:ads2_click_success_20260713_135808_322,train
v2_ann_000816,vis_det_v2_000735,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000735.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135813_823\pre_click.png,,,,414.000,134.000,139.000,47.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,got_template,got2.png,83.74020833333333,session:ads2_click_success_20260713_135813_823,train
v2_ann_000817,vis_det_v2_000736,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000736.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135819_740\pre_click.png,,,,391.000,285.000,34.000,19.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,free_ad_template,close_26.png,133.18958333333333,session:ads2_click_success_20260713_135819_740,train
v2_ann_000818,vis_det_v2_000737,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000737.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135838_244\pre_click.png,,,,877.000,20.000,75.000,33.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,close_template,close_2.png,82.8536111111111,session:ads2_click_success_20260713_135838_244,train
v2_ann_000819,vis_det_v2_000738,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000738.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135843_585\pre_click.png,,,,414.000,134.000,139.000,47.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,got_template,got2.png,83.85222222222222,session:ads2_click_success_20260713_135843_585,train
v2_ann_000820,vis_det_v2_000739,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000739.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135849_493\pre_click.png,,,,391.000,285.000,34.000,19.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,free_ad_template,close_26.png,133.14104166666667,session:ads2_click_success_20260713_135849_493,train
v2_ann_000821,vis_det_v2_000740,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000740.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135907_953\pre_click.png,,,,877.000,20.000,75.000,33.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,close_template,close_2.png,82.25104166666667,session:ads2_click_success_20260713_135907_953,train
v2_ann_000822,vis_det_v2_000741,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000741.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_135913_569\pre_click.png,,,,414.000,134.000,139.000,47.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,got_template,got2.png,83.99597222222222,session:ads2_click_success_20260713_135913_569,train
v2_ann_000823,vis_det_v2_000742,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000742.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_162808_649\pre_click.png,,,,376.000,285.000,34.000,19.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,free_ad_template,close_26.png,118.63048611111111,session:ads2_click_success_20260713_162808_649,train
v2_ann_000824,vis_det_v2_000743,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000743.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_162912_856\pre_click.png,,,,904.000,12.000,43.000,46.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,close_template,ad_issue_20260606_045316_roi_0.png,95.54909722222222,session:ads2_click_success_20260713_162912_856,train
v2_ann_000825,vis_det_v2_000744,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000744.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_162923_454\pre_click.png,,,,414.000,134.000,139.000,47.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,got_template,got2.png,83.90020833333334,session:ads2_click_success_20260713_162923_454,train
v2_ann_000826,vis_det_v2_000745,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000745.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_162932_645\pre_click.png,,,,391.000,285.000,34.000,19.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,free_ad_template,close_26.png,58.530625,session:ads2_click_success_20260713_162932_645,train
v2_ann_000827,vis_det_v2_000746,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000746.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_163040_449\pre_click.png,,,,907.000,22.000,36.000,26.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,close_template,close_5.png,114.39131944444445,session:ads2_click_success_20260713_163040_449,train
v2_ann_000828,vis_det_v2_000747,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000747.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_163051_076\pre_click.png,,,,414.000,134.000,139.000,47.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,got_template,got2.png,83.92388888888888,session:ads2_click_success_20260713_163051_076,train
v2_ann_000829,vis_det_v2_000748,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000748.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_163100_630\pre_click.png,,,,391.000,285.000,34.000,19.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,free_ad_template,close_26.png,114.74152777777778,session:ads2_click_success_20260713_163100_630,train
v2_ann_000830,vis_det_v2_000749,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000749.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_163154_531\pre_click.png,,,,913.000,25.000,29.000,19.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,close_template,close_8.png,69.60972222222222,session:ads2_click_success_20260713_163154_531,train
v2_ann_000831,vis_det_v2_000750,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000750.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260713_163205_424\pre_click.png,,,,414.000,134.000,139.000,47.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,got_template,got2.png,83.93854166666667,session:ads2_click_success_20260713_163205_424,train
v2_ann_000832,vis_det_v2_000751,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000751.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_164347_527\pre_click.png,,,,277.000,335.000,49.000,30.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,free_ad_template,free_ad_9.png,59.972569444444446,session:ads2_click_success_20260718_164347_527,train
v2_ann_000833,vis_det_v2_000752,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000752.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_164405_539\pre_click.png,,,,877.000,20.000,75.000,33.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,close_template,close_2.png,40.394375,session:ads2_click_success_20260718_164405_539,train
v2_ann_000834,vis_det_v2_000753,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000753.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_164416_130\pre_click.png,,,,277.000,335.000,49.000,30.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,free_ad_template,free_ad_9.png,59.91993055555555,session:ads2_click_success_20260718_164416_130,train
v2_ann_000835,vis_det_v2_000754,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000754.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_164434_169\pre_click.png,,,,877.000,20.000,75.000,33.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,close_template,close_2.png,23.915416666666665,session:ads2_click_success_20260718_164434_169,train
v2_ann_000836,vis_det_v2_000755,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000755.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_164442_608\pre_click.png,,,,877.000,20.000,75.000,33.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,close_template,close_2.png,40.03104166666667,session:ads2_click_success_20260718_164442_608,train
v2_ann_000837,vis_det_v2_000756,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000756.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_164453_048\pre_click.png,,,,277.000,335.000,49.000,30.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,free_ad_template,free_ad_9.png,60.03104166666667,session:ads2_click_success_20260718_164453_048,train
v2_ann_000838,vis_det_v2_000757,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000757.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_164521_200\pre_click.png,,,,277.000,335.000,49.000,30.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,free_ad_template,free_ad_9.png,59.93006944444444,session:ads2_click_success_20260718_164521_200,train
v2_ann_000839,vis_det_v2_000758,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000758.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_164539_086\pre_click.png,,,,877.000,20.000,75.000,33.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,close_template,close_2.png,35.84847222222222,session:ads2_click_success_20260718_164539_086,train
v2_ann_000840,vis_det_v2_000759,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000759.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_164549_551\pre_click.png,,,,277.000,335.000,49.000,30.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,free_ad_template,free_ad_9.png,60.04055555555556,session:ads2_click_success_20260718_164549_551,train
v2_ann_000841,vis_det_v2_000760,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000760.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_164607_365\pre_click.png,,,,877.000,20.000,75.000,33.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,close_template,close_2.png,33.625277777777775,session:ads2_click_success_20260718_164607_365,train
v2_ann_000842,vis_det_v2_000761,vision_platform\ads\datasets\detector\visual_candidate_v2_20260721_after_click_success_review\images\vis_det_v2_000761.png,D:\Projects\adb_vl\vision_platform\ads\runtime_collection\click_success\click_success_20260718_182654_861\pre_click.png,,,,277.000,335.000,49.000,30.000,visual_candidate,weak_positive,click_success_verified,weak_single_bbox,,,free_ad_template,free_ad_9.png,55.54263888888889,session:ads2_click_success_20260718_182654_861,train
